,HomeTeam,AwayTeam,FTHG,FTAG,result,HTHG,HTAG,HTR,HST,AST,HF,AF,HY,AY,HR,AR,player_Name_home,player_Wins_home,player_Losses_home,player_Goals_home,player_Goals per match_home,player_Penalties scored_home,player_Shooting accuracy %_home,player_Own goals_home,player_Yellow cards_home,player_Red cards_home,player_Fouls_home,Forward_home,rank_home,matches_played_home,wins_home,drawns_home,goals_for_home,goals_against_home,goals_diff_home,points_home,lossess_home,rank_away,matches_played_away,wins_away,drawns_away,goals_for_away,goals_against_away,goals_diff_away,points_away,lossess_away,player_Name_away,player_Wins_away,player_Losses_away,player_Goals_away,player_Goals per match_away,player_Penalties scored_away,player_Shooting accuracy %_away,player_Own goals_away,player_Yellow cards_away,player_Red cards_away,player_Fouls_away,Forward_away,numberof_winby_home_between,numberof_winby_away_between,numberof_match_draw_between,number_of_match_play_between,Past_5_match_won_by_home,Past_5_match_won_by_away,Past_5_match_drwan
296,Aston Villa,Man United,1,1,D,1,1,D,6,6,9,10,0,1,0,1,Bertrand Traoré,2,4,2,0,0,35,0,0,0,3,Bertrand Traoré,9,924,316,275,1117,1186,-2,50,333,1,1038,648,224,1989,929,39,80,166,Mason Greenwood,14,10,10,0,0,49,0,0,0,12,Mason Greenwood,0,3,1,4,0,3,1
297,Aston Villa,Man United,0,1,A,0,1,A,3,5,4,11,0,0,0,0,Bertrand Traoré,2,4,2,0,0,35,0,0,0,3,Bertrand Traoré,9,924,316,275,1117,1186,-2,50,333,1,1038,648,224,1989,929,39,80,166,Mason Greenwood,14,10,10,0,0,49,0,0,0,12,Mason Greenwood,0,3,1,4,0,3,1
298,Aston Villa,Man United,0,3,A,0,2,A,6,5,15,8,4,2,0,0,Bertrand Traoré,2,4,2,0,0,35,0,0,0,3,Bertrand Traoré,9,924,316,275,1117,1186,-2,50,333,1,1038,648,224,1989,929,39,80,166,Mason Greenwood,14,10,10,0,0,49,0,0,0,12,Mason Greenwood,0,3,1,4,0,3,1
299,Aston Villa,Man United,0,1,A,0,1,A,1,2,14,10,2,2,0,0,Bertrand Traoré,2,4,2,0,0,35,0,0,0,3,Bertrand Traoré,9,924,316,275,1117,1186,-2,50,333,1,1038,648,224,1989,929,39,80,166,Mason Greenwood,14,10,10,0,0,49,0,0,0,12,Mason Greenwood,0,3,1,4,0,3,1
300,Arsenal,Man United,1,3,A,0,2,A,7,5,9,12,1,0,0,0,Willian,137,47,37,0,5,37,0,21,1,131,Willian,2,1038,565,260,1845,1013,30,72,213,1,1038,648,224,1989,929,39,80,166,Mason Greenwood,14,10,10,0,0,49,0,0,0,12,Mason Greenwood,2,2,2,6,2,1,2
301,Arsenal,Man United,1,2,A,0,1,A,6,5,15,6,5,2,0,0,Willian,137,47,37,0,5,37,0,21,1,131,Willian,2,1038,565,260,1845,1013,30,72,213,1,1038,648,224,1989,929,39,80,166,Mason Greenwood,14,10,10,0,0,49,0,0,0,12,Mason Greenwood,2,2,2,6,2,1,2
302,Arsenal,Man United,1,1,D,1,1,D,13,5,12,10,3,5,0,0,Willian,137,47,37,0,5,37,0,21,1,131,Willian,2,1038,565,260,1845,1013,30,72,213,1,1038,648,224,1989,929,39,80,166,Mason Greenwood,14,10,10,0,0,49,0,0,0,12,Mason Greenwood,2,2,2,6,2,1,2
303,Arsenal,Man United,0,0,D,0,0,D,5,2,10,14,1,2,0,0,Willian,137,47,37,0,5,37,0,21,1,131,Willian,2,1038,565,260,1845,1013,30,72,213,1,1038,648,224,1989,929,39,80,166,Mason Greenwood,14,10,10,0,0,49,0,0,0,12,Mason Greenwood,2,2,2,6,2,1,2
304,Arsenal,Man United,3,0,H,3,0,H,5,5,8,17,1,3,0,0,Willian,137,47,37,0,5,37,0,21,1,131,Willian,2,1038,565,260,1845,1013,30,72,213,1,1038,648,224,1989,929,39,80,166,Mason Greenwood,14,10,10,0,0,49,0,0,0,12,Mason Greenwood,2,2,2,6,2,1,2
305,Arsenal,Man United,2,0,H,1,0,H,3,4,12,18,2,2,0,0,Willian,137,47,37,0,5,37,0,21,1,131,Willian,2,1038,565,260,1845,1013,30,72,213,1,1038,648,224,1989,929,39,80,166,Mason Greenwood,14,10,10,0,0,49,0,0,0,12,Mason Greenwood,2,2,2,6,2,1,2
306,Newcastle,Man United,0,0,D,0,0,D,5,8,9,10,2,2,0,0,Callum Wilson,39,60,42,0,5,40,0,13,0,177,Callum Wilson,7,920,346,234,1249,1235,0,53,340,1,1038,648,224,1989,929,39,80,166,Mason Greenwood,14,10,10,0,0,49,0,0,0,12,Mason Greenwood,2,0,1,3,2,0,1
307,Newcastle,Man United,3,0,H,1,0,H,6,6,16,15,1,2,0,0,Callum Wilson,39,60,42,0,5,40,0,13,0,177,Callum Wilson,7,920,346,234,1249,1235,0,53,340,1,1038,648,224,1989,929,39,80,166,Mason Greenwood,14,10,10,0,0,49,0,0,0,12,Mason Greenwood,2,0,1,3,2,0,1
308,Newcastle,Man United,1,0,H,0,0,D,3,6,12,15,0,2,0,0,Callum Wilson,39,60,42,0,5,40,0,13,0,177,Callum Wilson,7,920,346,234,1249,1235,0,53,340,1,1038,648,224,1989,929,39,80,166,Mason Greenwood,14,10,10,0,0,49,0,0,0,12,Mason Greenwood,2,0,1,3,2,0,1
309,West Brom,Man United,1,2,A,1,1,D,8,5,16,9,3,2,0,0,Jamie Soule,0,0,0,0,0,0,0,0,0,0,Jamie Soule,17,456,112,128,475,696,-18,38,216,1,1038,648,224,1989,929,39,80,166,Mason Greenwood,14,10,10,0,0,49,0,0,0,12,Mason Greenwood,1,3,1,5,1,3,1
310,West Brom,Man United,2,2,D,1,0,H,2,7,6,8,1,2,0,0,Jamie Soule,0,0,0,0,0,0,0,0,0,0,Jamie Soule,17,456,112,128,475,696,-18,38,216,1,1038,648,224,1989,929,39,80,166,Mason Greenwood,14,10,10,0,0,49,0,0,0,12,Mason Greenwood,1,3,1,5,1,3,1
311,West Brom,Man United,1,0,H,0,0,D,2,1,8,7,1,0,0,1,Jamie Soule,0,0,0,0,0,0,0,0,0,0,Jamie Soule,17,456,112,128,475,696,-18,38,216,1,1038,648,224,1989,929,39,80,166,Mason Greenwood,14,10,10,0,0,49,0,0,0,12,Mason Greenwood,1,3,1,5,1,3,1
312,West Brom,Man United,0,2,A,0,1,A,1,5,9,13,3,3,0,0,Jamie Soule,0,0,0,0,0,0,0,0,0,0,Jamie Soule,17,456,112,128,475,696,-18,38,216,1,1038,648,224,1989,929,39,80,166,Mason Greenwood,14,10,10,0,0,49,0,0,0,12,Mason Greenwood,1,3,1,5,1,3,1
313,West Brom,Man United,1,2,A,0,2,A,5,3,14,7,1,3,0,0,Jamie Soule,0,0,0,0,0,0,0,0,0,0,Jamie Soule,17,456,112,128,475,696,-18,38,216,1,1038,648,224,1989,929,39,80,166,Mason Greenwood,14,10,10,0,0,49,0,0,0,12,Mason Greenwood,1,3,1,5,1,3,1
314,Southampton,Man United,2,3,A,1,1,D,8,9,9,4,1,0,0,0,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,12,772,238,214,937,1087,-7,46,320,1,1038,648,224,1989,929,39,80,166,Mason Greenwood,14,10,10,0,0,49,0,0,0,12,Mason Greenwood,0,2,1,3,0,2,1
315,Southampton,Man United,1,2,A,1,1,D,4,2,12,9,2,1,0,0,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,12,772,238,214,937,1087,-7,46,320,1,1038,648,224,1989,929,39,80,166,Mason Greenwood,14,10,10,0,0,49,0,0,0,12,Mason Greenwood,0,2,1,3,0,2,1
316,Southampton,Man United,0,0,D,0,0,D,6,1,7,10,2,1,0,0,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,12,772,238,214,937,1087,-7,46,320,1,1038,648,224,1989,929,39,80,166,Mason Greenwood,14,10,10,0,0,49,0,0,0,12,Mason Greenwood,0,2,1,3,0,2,1
317,Crystal Palace,Man United,1,2,A,0,1,A,3,6,16,10,2,2,0,0,Michy Batshuayi,37,15,13,0,0,34,0,0,0,24,Michy Batshuayi,14,388,111,96,425,564,-13,42,181,1,1038,648,224,1989,929,39,80,166,Mason Greenwood,14,10,10,0,0,49,0,0,0,12,Mason Greenwood,0,2,0,2,0,2,0
318,Crystal Palace,Man United,2,3,A,1,0,H,4,8,10,8,1,3,0,0,Michy Batshuayi,37,15,13,0,0,34,0,0,0,24,Michy Batshuayi,14,388,111,96,425,564,-13,42,181,1,1038,648,224,1989,929,39,80,166,Mason Greenwood,14,10,10,0,0,49,0,0,0,12,Mason Greenwood,0,2,0,2,0,2,0
319,Leicester,Man United,0,3,A,0,2,A,1,9,12,13,2,4,0,0,Fousseni Diabaté,3,7,0,15,0,33,0,1,0,1,Fousseni Diabaté,11,498,157,136,623,718,-7,46,205,1,1038,648,224,1989,929,39,80,166,Mason Greenwood,14,10,10,0,0,49,0,0,0,12,Mason Greenwood,0,2,0,2,0,2,0
320,Leicester,Man United,0,1,A,0,1,A,6,6,14,9,4,4,0,0,Fousseni Diabaté,3,7,0,15,0,33,0,1,0,1,Fousseni Diabaté,11,498,157,136,623,718,-7,46,205,1,1038,648,224,1989,929,39,80,166,Mason Greenwood,14,10,10,0,0,49,0,0,0,12,Mason Greenwood,0,2,0,2,0,2,0
321,Brighton,Man United,1,0,H,0,0,D,4,3,5,3,2,0,0,0,Viktor Gyökeres,0,0,0,0,0,0,0,0,0,0,Viktor Gyökeres,16,76,18,22,69,114,-22,38,36,1,1038,648,224,1989,929,39,80,166,Mason Greenwood,14,10,10,0,0,49,0,0,0,12,Mason Greenwood,2,0,0,2,2,0,0
322,Brighton,Man United,3,2,H,3,1,H,3,3,16,13,1,1,0,0,Viktor Gyökeres,0,0,0,0,0,0,0,0,0,0,Viktor Gyökeres,16,76,18,22,69,114,-22,38,36,1,1038,648,224,1989,929,39,80,166,Mason Greenwood,14,10,10,0,0,49,0,0,0,12,Mason Greenwood,2,0,0,2,2,0,0
323,Everton,West Ham,2,2,D,1,0,H,5,5,7,17,2,3,0,0,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,8,1038,377,296,1357,1311,1,52,365,10,882,290,228,1064,1269,-8,47,364,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,3,2,2,7,3,2,0
324,Everton,West Ham,2,2,D,0,1,A,6,5,8,12,1,2,0,1,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,8,1038,377,296,1357,1311,1,52,365,10,882,290,228,1064,1269,-8,47,364,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,3,2,2,7,3,2,0
325,Everton,West Ham,2,0,H,1,0,H,13,2,8,11,1,2,0,0,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,8,1038,377,296,1357,1311,1,52,365,10,882,290,228,1064,1269,-8,47,364,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,3,2,2,7,3,2,0
326,Everton,West Ham,1,0,H,0,0,D,3,1,9,8,1,1,0,0,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,8,1038,377,296,1357,1311,1,52,365,10,882,290,228,1064,1269,-8,47,364,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,3,2,2,7,3,2,0
327,Everton,West Ham,2,3,A,1,0,H,8,5,12,13,2,3,1,0,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,8,1038,377,296,1357,1311,1,52,365,10,882,290,228,1064,1269,-8,47,364,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,3,2,2,7,3,2,0
328,Everton,West Ham,2,0,H,0,0,D,6,3,15,12,2,3,0,0,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,8,1038,377,296,1357,1311,1,52,365,10,882,290,228,1064,1269,-8,47,364,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,3,2,2,7,3,2,0
329,Everton,West Ham,1,3,A,1,2,A,4,4,15,12,2,5,0,0,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,8,1038,377,296,1357,1311,1,52,365,10,882,290,228,1064,1269,-8,47,364,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,3,2,2,7,3,2,0
330,Wolves,West Ham,0,2,A,0,1,A,11,13,9,5,0,0,0,0,Leonardo Campana,0,0,0,0,0,0,0,0,0,0,Leonardo Campana,18,190,48,49,203,327,-24,38,93,10,882,290,228,1064,1269,-8,47,364,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,0,1,0,1,0,1,0
331,Tottenham,West Ham,0,3,A,0,0,D,4,5,5,9,0,0,0,0,Gareth Bale,62,41,42,0,0,37,0,15,1,86,Gareth Bale,6,1038,446,257,1547,1306,8,59,335,10,882,290,228,1064,1269,-8,47,364,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,2,1,1,4,2,1,1
332,Tottenham,West Ham,4,1,H,2,0,H,12,4,13,9,2,2,0,0,Gareth Bale,62,41,42,0,0,37,0,15,1,86,Gareth Bale,6,1038,446,257,1547,1306,8,59,335,10,882,290,228,1064,1269,-8,47,364,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,2,1,1,4,2,1,1
333,Tottenham,West Ham,3,2,H,0,1,A,6,3,13,16,3,2,0,1,Gareth Bale,62,41,42,0,0,37,0,15,1,86,Gareth Bale,6,1038,446,257,1547,1306,8,59,335,10,882,290,228,1064,1269,-8,47,364,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,2,1,1,4,2,1,1
334,Tottenham,West Ham,1,1,D,0,0,D,8,1,10,6,0,2,0,0,Gareth Bale,62,41,42,0,0,37,0,15,1,86,Gareth Bale,6,1038,446,257,1547,1306,8,59,335,10,882,290,228,1064,1269,-8,47,364,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,2,1,1,4,2,1,1
335,Burnley,West Ham,1,1,D,0,1,A,5,6,11,14,2,2,0,1,Matej Vydra,11,30,6,0,0,54,0,1,0,9,Matej Vydra,15,190,51,44,190,297,-21,39,95,10,882,290,228,1064,1269,-8,47,364,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,1,0,1,2,1,0,1
336,Burnley,West Ham,2,0,H,2,0,H,5,4,15,11,1,4,0,0,Matej Vydra,11,30,6,0,0,54,0,1,0,9,Matej Vydra,15,190,51,44,190,297,-21,39,95,10,882,290,228,1064,1269,-8,47,364,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,1,0,1,2,1,0,1
337,Man City,West Ham,3,1,H,2,1,H,12,8,18,14,1,1,0,0,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,5,848,391,196,1374,975,18,62,261,10,882,290,228,1064,1269,-8,47,364,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,4,0,0,4,4,0,0
338,Man City,West Ham,2,0,H,2,0,H,3,3,10,6,2,2,0,0,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,5,848,391,196,1374,975,18,62,261,10,882,290,228,1064,1269,-8,47,364,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,4,0,0,4,4,0,0
339,Man City,West Ham,3,1,H,2,0,H,5,2,5,10,1,3,0,0,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,5,848,391,196,1374,975,18,62,261,10,882,290,228,1064,1269,-8,47,364,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,4,0,0,4,4,0,0
340,Man City,West Ham,2,1,H,0,1,A,8,4,5,7,2,2,0,0,Liam Delap,0,0,0,0,0,0,0,0,0,0,Liam Delap,5,848,391,196,1374,975,18,62,261,10,882,290,228,1064,1269,-8,47,364,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,4,0,0,4,4,0,0
341,Fulham,West Ham,3,2,H,1,0,H,3,5,10,14,0,0,0,0,Aboubakar Kamara,2,10,3,0,1,45,0,2,0,26,Aboubakar Kamara,13,532,157,141,604,778,-12,43,234,10,882,290,228,1064,1269,-8,47,364,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,1,1,0,2,1,1,0
342,Fulham,West Ham,1,3,A,1,2,A,6,7,12,10,1,1,0,0,Aboubakar Kamara,2,10,3,0,1,45,0,2,0,26,Aboubakar Kamara,13,532,157,141,604,778,-12,43,234,10,882,290,228,1064,1269,-8,47,364,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,1,1,0,2,1,1,0
343,Liverpool,West Ham,3,0,H,2,0,H,8,2,8,12,0,2,0,0,Diogo Jota,27,19,16,0,0,39,0,15,0,84,Diogo Jota,4,1038,529,262,1774,1046,26,68,247,10,882,290,228,1064,1269,-8,47,364,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,3,0,0,3,3,0,0
344,Liverpool,West Ham,3,0,H,3,0,H,11,1,8,8,0,1,0,0,Diogo Jota,27,19,16,0,0,39,0,15,0,84,Diogo Jota,4,1038,529,262,1774,1046,26,68,247,10,882,290,228,1064,1269,-8,47,364,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,3,0,0,3,3,0,0
345,Liverpool,West Ham,4,0,H,2,0,H,8,2,14,9,1,2,0,0,Diogo Jota,27,19,16,0,0,39,0,15,0,84,Diogo Jota,4,1038,529,262,1774,1046,26,68,247,10,882,290,228,1064,1269,-8,47,364,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,3,0,0,3,3,0,0
346,Chelsea,West Ham,4,1,H,1,1,D,15,2,13,10,0,1,0,0,Callum Hudson-Odoi,18,12,1,0,0,28,0,1,0,12,Callum Hudson-Odoi,3,1038,558,257,1770,1002,28,71,223,10,882,290,228,1064,1269,-8,47,364,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,3,0,0,3,3,0,0
347,Chelsea,West Ham,2,1,H,0,0,D,6,3,16,16,5,2,0,0,Callum Hudson-Odoi,18,12,1,0,0,28,0,1,0,12,Callum Hudson-Odoi,3,1038,558,257,1770,1002,28,71,223,10,882,290,228,1064,1269,-8,47,364,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,3,0,0,3,3,0,0
348,Chelsea,West Ham,2,0,H,1,0,H,7,2,8,7,2,1,0,0,Callum Hudson-Odoi,18,12,1,0,0,28,0,1,0,12,Callum Hudson-Odoi,3,1038,558,257,1770,1002,28,71,223,10,882,290,228,1064,1269,-8,47,364,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,3,0,0,3,3,0,0
349,Man United,West Ham,3,0,H,1,0,H,9,4,10,12,0,1,0,0,Mason Greenwood,14,10,10,0,0,49,0,0,0,12,Mason Greenwood,1,1038,648,224,1989,929,39,80,166,10,882,290,228,1064,1269,-8,47,364,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,2,0,1,3,2,0,1
350,Man United,West Ham,0,0,D,0,0,D,1,2,9,13,1,0,0,0,Mason Greenwood,14,10,10,0,0,49,0,0,0,12,Mason Greenwood,1,1038,648,224,1989,929,39,80,166,10,882,290,228,1064,1269,-8,47,364,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,2,0,1,3,2,0,1
351,Man United,West Ham,4,0,H,1,0,H,6,1,19,7,2,2,0,0,Mason Greenwood,14,10,10,0,0,49,0,0,0,12,Mason Greenwood,1,1038,648,224,1989,929,39,80,166,10,882,290,228,1064,1269,-8,47,364,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,2,0,1,3,2,0,1
352,Aston Villa,West Ham,0,0,D,0,0,D,10,3,7,12,1,3,0,0,Bertrand Traoré,2,4,2,0,0,35,0,0,0,3,Bertrand Traoré,9,924,316,275,1117,1186,-2,50,333,10,882,290,228,1064,1269,-8,47,364,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,0,0,1,1,0,0,1
353,Arsenal,West Ham,2,0,H,1,0,H,5,4,7,24,1,4,1,0,Willian,137,47,37,0,5,37,0,21,1,131,Willian,2,1038,565,260,1845,1013,30,72,213,10,882,290,228,1064,1269,-8,47,364,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,6,0,0,6,5,0,0
354,Arsenal,West Ham,1,0,H,0,0,D,13,3,14,18,2,2,0,0,Willian,137,47,37,0,5,37,0,21,1,131,Willian,2,1038,565,260,1845,1013,30,72,213,10,882,290,228,1064,1269,-8,47,364,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,6,0,0,6,5,0,0
355,Arsenal,West Ham,5,1,H,1,1,D,17,5,9,10,0,1,0,0,Willian,137,47,37,0,5,37,0,21,1,131,Willian,2,1038,565,260,1845,1013,30,72,213,10,882,290,228,1064,1269,-8,47,364,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,6,0,0,6,5,0,0
356,Arsenal,West Ham,3,1,H,1,1,D,8,2,14,12,2,2,0,0,Willian,137,47,37,0,5,37,0,21,1,131,Willian,2,1038,565,260,1845,1013,30,72,213,10,882,290,228,1064,1269,-8,47,364,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,6,0,0,6,5,0,0
357,Arsenal,West Ham,3,0,H,1,0,H,9,1,10,9,1,1,0,0,Willian,137,47,37,0,5,37,0,21,1,131,Willian,2,1038,565,260,1845,1013,30,72,213,10,882,290,228,1064,1269,-8,47,364,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,6,0,0,6,5,0,0
358,Arsenal,West Ham,4,1,H,0,0,D,8,4,11,9,3,2,0,0,Willian,137,47,37,0,5,37,0,21,1,131,Willian,2,1038,565,260,1845,1013,30,72,213,10,882,290,228,1064,1269,-8,47,364,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,6,0,0,6,5,0,0
359,Newcastle,West Ham,5,0,H,3,0,H,7,6,10,10,0,4,0,0,Callum Wilson,39,60,42,0,5,40,0,13,0,177,Callum Wilson,7,920,346,234,1249,1235,0,53,340,10,882,290,228,1064,1269,-8,47,364,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,1,2,0,3,1,2,0
360,Newcastle,West Ham,0,1,A,0,1,A,9,5,8,14,1,2,0,0,Callum Wilson,39,60,42,0,5,40,0,13,0,177,Callum Wilson,7,920,346,234,1249,1235,0,53,340,10,882,290,228,1064,1269,-8,47,364,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,1,2,0,3,1,2,0
361,Newcastle,West Ham,0,3,A,0,1,A,4,4,10,10,3,3,0,0,Callum Wilson,39,60,42,0,5,40,0,13,0,177,Callum Wilson,7,920,346,234,1249,1235,0,53,340,10,882,290,228,1064,1269,-8,47,364,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,1,2,0,3,1,2,0
362,West Brom,West Ham,3,3,D,3,0,H,11,11,12,13,2,3,0,0,Jamie Soule,0,0,0,0,0,0,0,0,0,0,Jamie Soule,17,456,112,128,475,696,-18,38,216,10,882,290,228,1064,1269,-8,47,364,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,1,0,2,3,1,0,2
363,West Brom,West Ham,0,0,D,0,0,D,10,2,12,9,3,3,0,0,Jamie Soule,0,0,0,0,0,0,0,0,0,0,Jamie Soule,17,456,112,128,475,696,-18,38,216,10,882,290,228,1064,1269,-8,47,364,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,1,0,2,3,1,0,2
364,West Brom,West Ham,4,2,H,3,0,H,6,5,14,6,2,1,0,0,Jamie Soule,0,0,0,0,0,0,0,0,0,0,Jamie Soule,17,456,112,128,475,696,-18,38,216,10,882,290,228,1064,1269,-8,47,364,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,1,0,2,3,1,0,2
365,Southampton,West Ham,0,0,D,0,0,D,5,1,12,10,1,3,0,0,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,12,772,238,214,937,1087,-7,46,320,10,882,290,228,1064,1269,-8,47,364,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,0,2,1,3,0,2,1
366,Southampton,West Ham,1,3,A,1,2,A,7,4,12,15,0,2,0,0,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,12,772,238,214,937,1087,-7,46,320,10,882,290,228,1064,1269,-8,47,364,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,0,2,1,3,0,2,1
367,Southampton,West Ham,1,2,A,0,0,D,5,5,10,3,2,0,0,0,Michael Obafemi,10,12,4,0,0,40,0,2,0,13,Michael Obafemi,12,772,238,214,937,1087,-7,46,320,10,882,290,228,1064,1269,-8,47,364,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,0,2,1,3,0,2,1
368,Crystal Palace,West Ham,1,0,H,1,0,H,5,2,10,9,1,2,0,0,Michy Batshuayi,37,15,13,0,0,34,0,0,0,24,Michy Batshuayi,14,388,111,96,425,564,-13,42,181,10,882,290,228,1064,1269,-8,47,364,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,1,0,2,3,1,0,2
369,Crystal Palace,West Ham,2,2,D,0,2,A,9,2,18,15,1,2,0,0,Michy Batshuayi,37,15,13,0,0,34,0,0,0,24,Michy Batshuayi,14,388,111,96,425,564,-13,42,181,10,882,290,228,1064,1269,-8,47,364,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,1,0,2,3,1,0,2
370,Crystal Palace,West Ham,1,1,D,0,1,A,5,4,12,9,3,0,0,0,Michy Batshuayi,37,15,13,0,0,34,0,0,0,24,Michy Batshuayi,14,388,111,96,425,564,-13,42,181,10,882,290,228,1064,1269,-8,47,364,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,1,0,2,3,1,0,2
371,Brighton,West Ham,1,0,H,1,0,H,4,4,12,8,3,2,0,0,Viktor Gyökeres,0,0,0,0,0,0,0,0,0,0,Viktor Gyökeres,16,76,18,22,69,114,-22,38,36,10,882,290,228,1064,1269,-8,47,364,Emmanuel Longelo,0,0,0,0,0,0,0,0,0,0,Emmanuel Longelo,1,0,0,1,1,0,0
372,Everton,Fulham,2,1,H,0,1,A,9,6,7,12,0,1,0,0,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,8,1038,377,296,1357,1311,1,52,365,13,532,157,141,604,778,-12,43,234,Aboubakar Kamara,2,10,3,0,1,45,0,2,0,26,Aboubakar Kamara,3,0,0,3,3,0,0
373,Everton,Fulham,2,1,H,1,0,H,12,6,15,19,2,0,0,0,Anthony Gordon,3,4,0,11,0,17,0,0,0,10,Anthony Gordon,8,1038,377,296,1357,1311,1,52,365,13,532,157,141,604,778,-12,43,234,Aboubakar Kamara,2,10,3,0,1,45,0,2,0,26,Aboubakar Kamara,3,0,0,3,3,0,0
